 0.779784 1.06172
 -1.10786 -0.877972
 1.30885 0.725293
 -1.46421 -0.550506
 1.59378 0.357928
 -1.70678 -0.150158
 1.80816 -0.0710591
 -1.90077 0.304457
 1.98462 -0.548996
 -2.01148 0.802021
 1.17366 -1.02163
 0.249238 1.06867
 -0.822083 -0.996276
 1.1165 0.872816
 -1.31521 -0.719211
 1.46936 0.543707
 -1.5982 -0.35053
 1.7107 0.142237
 -1.81171 0.0794488
 1.90403 -0.313276
 -1.9874 0.558202
 2.00712 -0.811335
 -1.10857 1.02692
 -0.280783 -1.06744
 0.835933 0.992433
 -1.12503 -0.867621
 1.32151 0.7131
 -1.47448 -0.536884
 1.6026 0.343112
 -1.71461 -0.134299
 1.81526 -0.087855
 -1.90729 0.322109
 1.99015 -0.567421
 -2.00184 0.820627
 1.04269 -1.03191
 0.311165 1.06606
 -0.849471 -0.988526
 1.13344 0.862387
 -1.32776 -0.70696
 1.47957 0.530037
 -1.60697 -0.335673
 1.7185 0.126342
 -1.81879 0.0962775
 1.91053 -0.330958
 -1.99285 0.576652
 1.99551 -0.829892
 -0.976402 1.03659
 -0.340441 -1.06455
 0.86271 0.984558
 -1.14174 -0.857114
