 0.780528 1.06196
 -1.10384 -0.881502
 1.3032 0.731607
 -1.45751 -0.560079
 1.58626 0.371128
 -1.69856 -0.167294
 1.79929 -0.0497114
 -1.89133 0.278649
 1.97525 -0.51852
 -2.02106 0.767366
 1.43247 -0.997224
 0.0804732 1.0741
 -0.743179 -1.01695
 1.06518 0.903035
 -1.27508 -0.757201
 1.43486 0.588789
 -1.56693 -0.402426
 1.68146 0.200844
 -1.78381 0.0141462
 1.87711 -0.241244
 -1.96257 0.479434
 2.02299 -0.727213
 -1.64687 0.96657
 0.0987536 -1.07397
 0.671091 1.031
 -1.0239 -0.923775
 1.24574 0.782224
 -1.41152 -0.617043
 1.54716 0.433336
 -1.66405 -0.234051
 1.7681 0.0211093
 -1.8627 0.204124
 1.94951 -0.440603
 -2.01893 0.687087
 1.80429 -0.93222
 -0.309349 1.06997
 -0.589796 -1.04353
 0.979579 0.943667
 -1.21505 -0.806651
 1.38743 0.644826
 -1.52691 -0.463849
 1.64632 0.266909
 -1.75215 -0.0560506
 1.8481 -0.167291
 -1.93617 0.402034
 2.01129 -0.647079
 -1.90819 0.895291
 0.552428 -1.06147
 0.497151 1.05434
 -0.931719 -0.962644
