 0.838423 1.08834
 -0.678404 -1.20858
 0.479566 1.24579
 -0.223544 -1.26859
 -0.113851 1.27259
 0.552182 -1.25188
 -1.06581 1.20043
 1.53848 -1.1167
 -1.84466 1.00772
 1.98189 -0.884897
 -2.01958 0.75686
 2.01156 -0.628078
 -1.98396 0.500519
 1.94761 -0.375036
 -1.90679 0.252028
 1.86311 -0.131721
 -1.81716 0.0142761
 1.76905 0.100168
 -1.71867 -0.21147
 1.6658 0.319479
 -1.61012 -0.424026
 1.55118 0.524918
 -1.48844 -0.621931
 1.42118 0.714801
 -1.34846 -0.803209
 1.26901 0.886769
 -1.18111 -0.965001
 1.08234 1.03729
 -0.969203 -1.10284
 0.836553 1.16058
 -0.676568 -1.20904
 0.477244 1.2461
 -0.220511 -1.26873
 -0.117859 1.27251
 0.557234 -1.25151
 -1.07119 1.19972
 1.54264 -1.11568
 -1.84684 1.0065
 1.98267 -0.883586
 -2.01967 0.755524
 2.01134 -0.626748
 -1.98361 0.499208
 1.94721 -0.373748
 -1.90635 0.250767
 1.86265 -0.13049
 -1.81668 0.0130749
 1.76854 0.101337
 -1.71814 -0.212606
 1.66524 0.32058
 -1.60952 -0.42509
