 0.777549 1.06102
 -1.11973 -0.867449
 1.32544 0.706423
 -1.48381 -0.52187
 1.61576 0.318426
 -1.73083 -0.0988585
 1.83407 -0.134981
 -1.92828 0.381747
 2.00949 -0.64019
 -1.88587 0.902154
 0.361481 -1.06179
 0.611926 1.0342
 -1.01068 -0.924957
 1.24854 0.775838
 -1.4227 -0.600229
 1.56396 0.404141
 -1.68518 -0.190938
 1.79284 -0.0372195
 -1.89056 0.278813
 1.97917 -0.53265
 -2.01363 0.796101
 1.10572 -1.02285
 0.330572 1.06011
 -0.877112 -0.975973
 1.16146 0.840847
 -1.35622 -0.675155
 1.50884 0.486977
 -1.63727 -0.280497
 1.74994 0.0582752
 -1.85143 0.177951
 1.94412 -0.426896
 -2.01887 0.687164
 1.73899 -0.944564
 -0.103591 1.06712
 -0.704675 -1.01883
 1.06029 0.900804
 -1.28289 -0.74632
 1.44973 0.566737
 -1.58674 -0.367405
 1.70518 0.151409
 -1.81086 0.0792359
 1.90705 -0.32309
 -1.9932 0.578967
 1.98359 -0.842758
 -0.767775 1.04469
 -0.466156 -1.05077
 0.93862 0.954791
 -1.20059 -0.813303
 1.38572 0.643184
 -1.53313 -0.451509
