 0.822797 1.07927
 -0.815624 -1.10813
 0.811859 1.10934
 -0.808074 -1.11054
 0.80427 1.11174
 -0.800445 -1.11293
 0.7966 1.11412
 -0.792734 -1.1153
 0.788847 1.11648
 -0.78494 -1.11764
 0.781011 1.11881
 -0.777061 -1.11997
 0.773089 1.12112
 -0.769096 -1.12227
 0.76508 1.12341
 -0.761042 -1.12454
 0.756982 1.12567
 -0.752899 -1.12679
 0.748793 1.12791
 -0.744663 -1.12902
 0.740511 1.13012
 -0.736334 -1.13122
 0.732134 1.13231
 -0.72791 -1.1334
 0.723661 1.13447
 -0.719388 -1.13555
 0.71509 1.13661
 -0.710766 -1.13767
 0.706417 1.13873
 -0.702043 -1.13977
 0.697643 1.14081
 -0.693216 -1.14185
 0.688763 1.14288
 -0.684283 -1.1439
 0.679776 1.14491
 -0.675242 -1.14592
 0.670681 1.14692
 -0.666091 -1.14791
 0.661473 1.1489
 -0.656827 -1.14988
 0.652152 1.15085
 -0.647448 -1.15182
 0.642715 1.15278
 -0.637951 -1.15373
 0.633158 1.15467
 -0.628335 -1.15561
 0.623481 1.15654
 -0.618596 -1.15746
 0.613679 1.15838
 -0.608731 -1.15929
