 0.816344 1.07604
 -0.867753 -1.06975
 0.917353 1.05077
 -0.963628 -1.03076
 1.007 1.0098
 -1.04781 -0.98795
 1.08636 0.965255
 -1.12291 -0.941761
 1.15768 0.917509
 -1.19083 -0.892535
 1.22255 0.866872
 -1.25295 -0.840548
 1.28218 0.81359
 -1.31032 -0.786023
 1.33748 0.757868
 -1.36373 -0.729145
 1.38915 0.699873
 -1.4138 -0.670069
 1.43773 0.639748
 -1.46101 -0.608926
 1.48367 0.577615
 -1.50575 -0.545828
 1.5273 0.513577
 -1.54835 -0.480874
 1.56892 0.447728
 -1.58905 -0.414149
 1.60876 0.380147
 -1.62807 -0.34573
 1.64701 0.310906
 -1.6656 -0.275684
 1.68384 0.240069
 -1.70177 -0.20407
 1.71939 0.167693
 -1.73672 -0.130945
 1.75377 0.0938309
 -1.77055 -0.0563572
 1.78708 0.0185293
 -1.80336 0.0196474
 1.81939 -0.0581676
 -1.8352 0.0970264
 1.85077 -0.136219
 -1.86611 0.17574
 1.88121 -0.215584
 -1.89608 0.255748
 1.9107 -0.296225
 -1.92505 0.33701
 1.93908 -0.378097
 -1.95275 0.419478
 1.96596 -0.461146
 -1.97859 0.503088
