 0.806958 1.07177
 -0.938262 -1.01663
 1.04614 0.965219
 -1.13904 -0.908631
 1.22086 0.847537
 -1.29425 -0.782437
 1.36103 0.713717
 -1.42252 -0.641683
 1.47967 0.566584
 -1.5332 -0.488624
 1.58369 0.407975
 -1.63156 -0.324784
 1.67716 0.239175
 -1.72076 -0.15126
 1.76261 0.0611346
 -1.80287 0.0311142
 1.8417 -0.125409
 -1.87917 0.221677
 1.91526 -0.319848
 -1.94973 0.419847
 1.98171 -0.521571
 -2.00855 0.624836
 2.02239 -0.729207
 -2.00062 0.833526
 1.88536 -0.934658
 -1.57803 1.02528
 1.05565 -1.0941
 -0.488585 1.13378
 0.0311461 -1.14664
 0.300916 1.13919
 -0.542538 -1.11706
 0.725287 1.08406
 -0.86969 -1.04266
 0.988322 0.9945
 -1.08896 -0.940693
 1.17655 0.882035
 -1.25436 -0.819108
 1.32463 0.752359
 -1.38892 -0.682134
 1.44837 0.608712
 -1.50384 -0.53232
 1.55596 0.453147
 -1.60524 -0.371352
 1.65206 0.287073
 -1.69674 -0.200428
 1.73955 0.11152
 -1.78067 -0.0204421
 1.82028 -0.0727239
 -1.8585 0.167903
 1.89536 -0.265025
