 0.837717 1.08788
 -0.684882 -1.20378
 0.497339 1.23991
 -0.258849 -1.26319
 -0.0516319 1.2699
 0.453766 -1.25504
 -0.937059 1.21307
 1.41612 -1.14122
 -1.76556 1.0437
 1.94677 -0.930176
 -2.01202 0.809503
 2.01876 -0.68687
 -1.99932 0.564731
 1.96819 -0.444174
 -1.93137 0.325699
 1.8913 -0.209567
 -1.84892 0.0959427
 1.80454 0.0150459
 -1.7582 -0.123279
 1.70977 0.228634
 -1.65903 -0.330978
 1.60568 0.430162
 -1.54935 -0.526016
 1.48954 0.618346
 -1.42564 -0.706921
 1.35682 0.791469
 -1.28202 -0.871661
 1.19979 0.947091
 -1.10817 -1.01725
 1.00434 1.08149
 -0.884263 -1.13896
 0.741953 1.18849
 -0.568389 -1.22848
 0.350016 1.25665
 -0.0675577 -1.26971
 -0.300922 1.2631
 0.760779 -1.23126
 -1.25611 1.16989
 1.66228 -1.08047
 -1.89961 0.97142
 1.99812 -0.852488
 -2.02054 0.73016
 2.00801 -0.607674
 -1.98002 0.486482
 1.94481 -0.367235
 -1.90573 0.250255
 1.8641 -0.13573
 -1.82042 0.0237977
 1.77478 0.0854212
 -1.7271 -0.191806
