 0.834181 1.08568
 -0.716988 -1.18013
 0.582138 1.20995
 -0.420926 -1.23303
 0.224607 1.24796
 0.0175784 -1.25289
 -0.315835 1.24549
 0.671501 -1.22309
 -1.06153 1.18346
 1.4299 -1.12622
 -1.71437 1.05385
 1.89172 -0.970914
 -1.98157 0.881986
 2.01602 -0.790326
 -2.01973 0.697867
 2.00729 -0.605647
 -1.98636 0.514211
 1.9608 -0.42385
 -1.9325 0.334726
 1.9024 -0.246941
 -1.87094 0.160566
 1.83831 -0.0756592
 -1.80458 -0.00772885
 1.76973 0.0895472
 -1.73371 -0.169744
 1.69645 0.248263
 -1.65782 -0.325046
 1.61768 0.400026
 -1.57588 -0.473132
 1.53222 0.544282
 -1.48644 -0.613387
 1.43827 0.680342
 -1.38735 -0.74503
 1.33325 0.807316
 -1.2754 -0.867042
 1.21314 0.924022
 -1.14556 -0.978033
 1.07152 1.02881
 -0.989491 -1.07602
 0.897435 1.11925
 -0.792567 -1.15799
 0.671051 1.19156
 -0.527577 -1.2191
 0.354863 1.23942
 -0.143346 -1.251
 -0.118042 1.25179
 0.437693 -1.23929
 -0.810159 1.21089
 1.2002 -1.16483
 -1.54427 1.10171
